QC,Received,Location,Source,m.Body,v.Sperm,l.Sperm,t.Sperm,w.Head,w.Thorax,d.Spermatheca,f.Spermatheca,pheno_id,date,year,loc.fix,gc_id,loc.year
QC 0791,2017-08-17T11:45:00Z,USA,NA,190.5,0.82366667,4626666.67,5599000,3.75555556,4.61388889,1.27083046,NA,QC0791,2017-08-17,2017,USA,QC0791,USA2017
QC 0794,2017-08-17T11:57:00Z,USA,NA,203.9,0.89033333,5390000,6049333.33,3.74722222,4.90277778,1.21665486,NA,QC0794,2017-08-17,2017,USA,QC0794,USA2017
QC 0795,2017-08-17T12:01:00Z,USA,NA,192.4,0.84766667,2773333.33,3252666.67,3.7,4.79722222,1.14586589,NA,QC0795,2017-08-17,2017,USA,QC0795,USA2017
QC 0796,2017-08-17T13:02:00Z,USA,NA,201.1,0.83966667,4103333.33,4909333.33,3.69444444,4.90833333,1.15406735,NA,QC0796,2017-08-17,2017,USA,QC0796,USA2017
QC 0797,2017-08-17T13:06:00Z,USA,NA,202.6,0.74566667,3336666.67,4471333.33,3.83888889,5.03888889,1.28166136,NA,QC0797,2017-08-17,2017,USA,QC0797,USA2017
QC 0798,2017-08-17T13:10:00Z,USA,NA,188,0.86266667,5523333.33,6418666.67,3.78333333,4.875,1.13753621,NA,QC0798,2017-08-17,2017,USA,QC0798,USA2017
QC 0799,2017-08-17T13:14:00Z,USA,NA,212.4,0.89666667,5176666.67,5745000,3.81388889,4.89722222,1.2750945,NA,QC0799,2017-08-17,2017,USA,QC0799,USA2017
QC 0801,2017-08-17T13:22:20Z,USA,NA,184.6,0.733,3890000,5326000,3.69722222,4.89166667,1.06615228,NA,QC0801,2017-08-17,2017,USA,QC0801,USA2017
QC 0802,2017-08-17T13:28:00Z,USA,NA,197.3,0.87,6100000,6982666.67,3.76944444,4.925,1.11666453,NA,QC0802,2017-08-17,2017,USA,QC0802,USA2017
QC 0803,2017-08-17T13:31:00Z,USA,NA,185.9,0.86933333,3836666.67,4375666.67,3.66944444,4.79444444,1.11672172,NA,QC0803,2017-08-17,2017,USA,QC0803,USA2017
QC 0806,2017-08-17T13:46:00Z,USA,NA,195.7,0.80733333,1940000,2389666.67,3.6920904,4.84745763,1.21901386,NA,QC0806,2017-08-17,2017,USA,QC0806,USA2017
QC 0807,2017-08-17T13:51:00Z,USA,NA,179,0.917,3940000,4299333.33,3.79378531,4.8700565,1.23727612,NA,QC0807,2017-08-17,2017,USA,QC0807,USA2017
QC 0813,2017-08-17T14:15:00Z,USA,NA,168.9,0.90566667,6466666.67,7064666.67,3.6920904,4.53672316,1.16474663,NA,QC0813,2017-08-17,2017,USA,QC0813,USA2017
QC 0814,2017-08-18T11:07:00Z,USA,NA,188.6,0.92833333,6263333.33,6774333.33,3.75492958,5.01971831,1.31967693,NA,QC0814,2017-08-18,2017,USA,QC0814,USA2017
QC 0815,2017-08-18T11:12:00Z,USA,NA,189,0.86633333,3173333.33,3651000,3.72112676,4.96338028,1.29569959,NA,QC0815,2017-08-18,2017,USA,QC0815,USA2017
QC 0817,2017-08-18T11:31:20Z,USA,NA,182.2,0.88533333,2403333.33,2702666.67,3.72112676,4.85070423,1.2504972,NA,QC0817,2017-08-18,2017,USA,QC0817,USA2017
QC 0818,2017-08-18T11:37:00Z,USA,NA,151.1,0.90766667,4256666.67,4690666.67,3.61408451,4.6084507,1.1197462,NA,QC0818,2017-08-18,2017,USA,QC0818,USA2017
QC 0820,2017-08-18T11:46:00Z,USA,NA,167.3,0.93133333,5056666.67,5429333.33,3.56056338,4.77746479,1.19723988,NA,QC0820,2017-08-18,2017,USA,QC0820,USA2017
QC 0822,2017-08-18T11:58:00Z,USA,NA,200,0.936,8026666.67,8579333.33,3.7915493,4.94084507,1.27183423,NA,QC0822,2017-08-18,2017,USA,QC0822,USA2017
QC 0823,2017-08-18T12:03:20Z,USA,NA,175.7,0.89366667,2820000,3150300,3.75211268,4.78028169,1.18736817,NA,QC0823,2017-08-18,2017,USA,QC0823,USA2017
QC 0824,2017-09-20T15:37:00Z,GA,NA,211.9,0.83533333,6796666.67,8184000,3.77437326,5.07520891,1.18616772,NA,QC0824,2017-09-20,2017,GA,QC0824,GA2017
QC 0827,2017-09-20T15:46:20Z,GA,NA,241.9,0.889,4136666.67,4661000,3.88857939,5.13091922,1.28808006,NA,QC0827,2017-09-20,2017,GA,QC0827,GA2017
QC 0829,2017-09-20T15:52:00Z,GA,NA,216.3,0.896,8896666.67,9912666.67,3.84679666,4.92479109,1.26182759,NA,QC0829,2017-09-20,2017,GA,QC0829,GA2017
QC 0834,2017-09-26T13:21:00Z,HI,NA,170.5,0.87566667,6913333.33,7906333.33,3.63812155,4.6519337,1.26108482,NA,QC0834,2017-09-26,2017,HI,QC0834,HI2017
QC 0835,2017-09-26T13:25:40Z,HI,NA,180.4,0.79466667,4436666.67,5576666.67,3.70441989,4.67403315,1.17798012,NA,QC0835,2017-09-26,2017,HI,QC0835,HI2017
QC 0837,2017-09-26T13:37:20Z,HI,NA,150.5,0.91366667,2390000,2615666.67,3.60497238,4.46132597,1.12429029,NA,QC0837,2017-09-26,2017,HI,QC0837,HI2017
QC 0839,2017-09-26T13:47:00Z,HI,NA,189.8,0.87033333,3936666.67,4536333.33,3.72099448,4.74309392,1.29558024,NA,QC0839,2017-09-26,2017,HI,QC839,HI2017
QC 0842,2017-09-26T14:01:00Z,HI,NA,174.6,0.81366667,4533333.33,5570333.33,3.55248619,4.40331492,1.20165759,NA,QC0842,2017-09-26,2017,HI,QC0842,HI2017
QC 0845,2017-09-26T14:13:00Z,HI,NA,183.7,0.97066667,3806666.67,3926000,3.80662983,4.99447514,1.21380945,NA,QC0845,2017-09-26,2017,HI,QC0845,HI2017
QC 0849,2017-09-26T14:41:20Z,HI,NA,166.6,0.94933333,7723333.33,8141000,3.67955801,4.49447514,1.2141776,NA,QC0849,2017-09-26,2017,HI,QC0849,HI2017
QC 0852,2017-09-26T15:10:40Z,HI,NA,178.7,0.95433333,5633333.33,5902333.33,3.80662983,4.93093923,1.1974741,NA,QC0852,2017-09-26,2017,HI,QC0852,HI2017
QC 0853,2017-09-26T15:14:00Z,HI,NA,165.7,0.92433333,4936666.67,5341333.33,3.70994475,4.61049724,1.19312936,NA,QC0853,2017-09-26,2017,HI,QC0853,HI2017
QC 0856,2017-09-26T15:26:00Z,HI,NA,183,0.94933333,7286666.67,7676333.33,3.81767956,4.9281768,1.24318721,NA,QC0856,2017-09-26,2017,HI,QC0856,HI2017
QC 0857,2017-09-26T15:30:00Z,HI,NA,157.1,0.88433333,5140000,5812666.67,3.67955801,4.79281768,1.16849786,NA,QC0857,2017-09-26,2017,HI,QC0857,HI2017
QC 0859,2017-09-26T15:36:40Z,HI,NA,187.8,0.96666667,6196666.67,6420933.33,3.92265193,4.86464088,1.22228082,NA,QC0859,2017-09-26,2017,HI,QC0859,HI2017
QC 0860,2017-09-26T15:40:00Z,HI,NA,170.3,0.985,6173333.33,6263633.33,3.60497238,4.62983425,1.18364944,NA,QC0860,2017-09-26,2017,HI,QC0860,HI2017
QC 0865,2017-09-26T15:57:20Z,HI,NA,192.4,0.75833333,6013333.33,7933333.33,3.80939227,5.03038674,1.21282848,NA,QC0865,2017-09-26,2017,HI,QC0865,HI2017
QC 0866,2017-09-27T15:22:40Z,GA,NA,191.9,0.90766667,7986666.67,8719666.67,3.74033149,4.89502762,1.18925087,NA,QC0866,2017-09-27,2017,GA,QC0866,GA2017
QC 0867,2017-09-27T15:25:00Z,GA,NA,193.9,0.83666667,4766666.67,5677333.33,3.63259669,4.63259669,1.02359551,NA,QC0867,2017-09-27,2017,GA,QC0867,GA2017
QC 0870,2017-09-27T15:35:20Z,GA,NA,202.7,0.92033333,10350000,11351333.3,3.6519337,4.82596685,1.22236031,NA,QC0870,2017-09-27,2017,GA,QC0870,GA2017
QC 0872,2017-09-27T15:42:00Z,GA,NA,206.2,0.812,5070000,6162333.33,3.88950276,4.90331492,1.26377085,NA,QC0872,2017-09-27,2017,GA,QC0872,GA2017
QC 0877,2017-09-27T16:00:00Z,GA,NA,191.2,0.84333333,7470000,8921000,3.8480663,4.8480663,1.17261487,NA,QC0877,2017-09-27,2017,GA,QC0877,GA2017
QC 0880,2017-09-27T16:09:00Z,GA,NA,187.5,0.82266667,336000,456433.333,3.78453039,4.74585635,1.10479339,NA,QC0880,2017-09-27,2017,GA,QC0880,GA2017
QC 0887,2017-09-27T16:30:20Z,PA,NA,146.7,0.84366667,5426666.67,6459666.67,3.53314917,4.48618785,1.10603712,NA,QC0887,2017-09-27,2017,PA,QC0887,PA2017
QC 0896,2017-10-25T17:50:40Z,GA,NA,210.7,0.87666667,7410000,8516000,3.815427,4.99173554,1.18558356,NA,QC0896,2017-10-25,2017,GA,QC0896,GA2017
QC 0897,2017-10-25T17:53:20Z,GA,NA,214.3,0.883,9953333.33,11255666.7,3.86225895,4.90358127,1.3048964,NA,QC0897,2017-10-25,2017,GA,QC0897,GA2017
QC 0905,2017-10-25T18:24:40Z,HI,NA,205.6,0.87966667,8443333.33,9607000,3.77961433,4.76584022,1.26850466,NA,QC0905,2017-10-25,2017,HI,QC0905,HI2017
QC 0906,2017-10-25T18:26:40Z,HI,NA,178.1,0.862,8426666.67,9693333.33,3.82093664,4.82369146,1.27271389,NA,QC0906,2017-10-25,2017,HI,QC0906,HI2017
QC 0907,2017-10-25T18:29:00Z,HI,NA,215.6,0.91933333,8570000,9304000,3.63911846,4.89807163,1.21395298,NA,QC0907,2017-10-25,2017,HI,QC0907,HI2017
QC 0910,2017-10-25T18:38:00Z,HI,NA,184.4,0.90533333,8830000,9862333.33,3.5785124,4.86501377,1.29756343,NA,QC0910,2017-10-25,2017,HI,QC0910,HI2017
QC 0911,2017-10-25T18:41:20Z,HI,NA,214,0.89333333,7710000,8683000,3.83746556,4.94214876,1.20366931,NA,QC0911,2017-10-25,2017,HI,QC0911,HI2017
QC 0913,2017-10-25T18:47:00Z,HI,NA,183.7,0.81066667,6496666.67,7963333.33,3.75482094,4.89807163,1.21329613,NA,QC0913,2017-10-25,2017,HI,QC0913,HI2017
QC 0914,2017-10-25T18:50:00Z,HI,NA,207.3,0.89,9056666.67,10221666.7,3.79889807,4.98898072,1.26032773,NA,QC0914,2017-10-25,2017,HI,QC0914,HI2017
QC 0924,2017-10-25T19:19:00Z,HI,NA,207.6,0.851,6970000,8284666.67,3.7630854,4.98347107,1.25735718,NA,QC0924,2017-10-25,2017,HI,QC0924,HI2017
QC 0925,2017-10-25T19:21:40Z,HI,NA,192,0.83933333,6400000,7579333.33,3.80165289,4.80991736,1.12813509,NA,QC0925,2017-10-25,2017,HI,QC0925,HI2017
QC 0926,2017-10-25T19:24:20Z,HI,NA,201.8,0.901,7833333.33,8924133.33,3.89256198,4.91735537,1.28373932,NA,QC0926,2017-10-25,2017,HI,QC0926,HI2017
QC 0928,2017-10-25T19:29:00Z,HI,NA,206.7,0.874,4963333.33,5680333.33,3.90358127,5.03581267,1.27660652,NA,QC0928,2017-10-25,2017,HI,QC0928,HI2017
QC 0931,2017-10-25T19:36:00Z,HI,NA,201.6,0.797,7546666.67,9473333.33,3.6969697,4.85399449,1.22294199,NA,QC0931,2017-10-25,2017,HI,QC0931,HI2017
QC 0936,2017-10-25T19:48:00Z,HI,NA,180.8,0.805,8716666.67,10906666.7,3.77410468,4.78787879,1.21344744,NA,QC0936,2017-10-25,2017,HI,QC0936,HI2017
QC 0937,2017-10-25T19:51:00Z,HI,NA,164.9,0.85433333,5043333.33,5863333.33,3.5785124,4.54269972,1.10327924,NA,QC0937,2017-10-25,2017,HI,QC0937,HI2017
QC 0941,2018-02-01T12:31:00Z,NCA,NA,228.7,0.94633333,8343333.33,8823333.33,3.7768595,4.93663912,1.44074394,NA,QC0941,2018-02-01,2018,CA,QC0941,CA2018
QC 0945,2018-03-20T15:13:09Z,GA,NA,214.5,0.849,10810000,12713333.3,3.9477,5.0165,1.330438,NA,QC0945,2018-03-20,2018,GA,QC0945,GA2018
QC 0948,2018-03-20T15:32:14Z,GA,NA,231.6,0.65366667,1306666.67,1998000,3.8512,4.9008,1.30150003,NA,QC0948,2018-03-20,2018,GA,QC0948,GA2018
QC 0951,2018-03-20T15:49:56Z,GA,NA,229.2,0.86266667,7876666.67,8816333.33,3.9532,4.8981,1.35125978,NA,QC0951,2018-03-20,2018,GA,QC0951,GA2018
QC 0955,2018-03-20T16:18:24Z,GA,NA,225.6,0.86833333,11866666.7,13573333.3,3.865,4.9642,1.32920594,NA,QC0955,2018-03-20,2018,GA,QC0955,GA2018
QC 0957,2018-03-20T16:29:58Z,GA,NA,211.4,0.872,7850000,8983666.67,3.8044,4.9559,1.21046633,NA,QC0957,2018-03-20,2018,GA,NA,GA2018
QC 0958,2018-03-20T16:35:13Z,GA,NA,217.9,0.84933333,9320000,10934333.3,3.7824,4.8457,1.1969599,NA,QC0958,2018-03-20,2018,GA,QC0958,GA2018
QC 0959,2018-03-20T16:42:58Z,GA,NA,229.2,0.77333333,5476666.67,7237666.67,3.6804,4.8127,1.21715025,NA,QC0959,2018-03-20,2018,GA,QC0959,GA2018
QC 0962,2018-03-22T12:39:27Z,NCA,NA,225.4,0.91366667,9860000,10769000,3.7253,4.7115,1.28571429,NA,QC0962,2018-03-22,2018,CA,QC0962,CA2018
QC 0963,2018-03-22T12:46:49Z,NCA,NA,228.4,0.86333333,10406666.7,12144000,3.7836,4.9562,1.20823323,NA,QC0963,2018-03-22,2018,CA,QC0963,CA2018
QC 0966,2018-03-22T13:02:00Z,NCA,NA,209.6,0.75966667,12400000,16416666.7,3.5815,4.8397,1.1589509,NA,QC0966,2018-03-22,2018,CA,QC0966,CA2018
QC 0969,2018-03-22T13:13:49Z,NCA,NA,193.3,0.91,6243333.33,6856000,3.69,4.7682,1.17224173,NA,QC0969,2018-03-22,2018,CA,QC0969,CA2018
QC 0970,2018-03-22T13:17:08Z,NCA,NA,177.7,0.72966667,7216666.67,9900000,3.4973,4.6962,0.99850613,NA,QC0970,2018-03-22,2018,CA,QC0970,CA2018
QC 0971,2018-03-29T11:43:18Z,GA,NA,205.9,0.83666667,4956666.67,5851666.67,3.6704,4.9806,1.37339062,NA,QC0971,2018-03-29,2018,GA,QC0971,GA2018
QC 0972,2018-03-29T11:51:18Z,GA,NA,243.8,0.941,7556666.67,7990666.67,3.8837,5.0609,1.2585012,NA,QC0972,2018-03-29,2018,GA,QC0972,GA2018
QC 0974,2018-03-29T11:58:54Z,GA,NA,217.6,0.91333333,5803333.33,6358666.67,3.9307,4.9086,1.17179511,NA,QC0974,2018-03-29,2018,GA,QC0974,GA2018
QC 0978,2018-03-29T12:43:55Z,GA,NA,209.7,0.49,1976666.67,4156666.67,3.8421,4.8116,1.26861948,NA,QC0978,2018-03-29,2018,GA,QC0978,GA2018
QC 0983,2018-03-29T13:10:19Z,GA,NA,204,0.91733333,8893333.33,9701333.33,3.7645,4.6898,1.26326003,NA,QC0983,2018-03-29,2018,GA,QC0983,GA2018
QC 0987,2018-03-29T13:20:12Z,GA,NA,232,0.921,9366666.67,10158666.7,3.7978,4.8255,1.16703628,NA,QC0987,2018-03-29,2018,GA,QC0987,GA2018
QC 0991,2018-03-29T13:31:08Z,GA,NA,221,0.91566667,10210000,11152333.3,3.7839,4.8393,1.19666728,NA,QC0991,2018-03-29,2018,GA,QC0991,GA2018
QC 0993,2018-03-29T13:36:57Z,GA,NA,216.7,0.85533333,9633333.33,11246666.7,3.8199,4.7036,1.26869648,NA,QC0993,2018-03-29,2018,GA,QC0993,GA2018
QC 0995,2018-04-04T13:31:03Z,GA,NA,238.5,0.81,7846666.67,9810000,3.7775,5.0302,1.27186903,NA,QC0995,2018-04-04,2018,GA,QC0995,GA2018
QC 0996,2018-04-04T13:34:47Z,GA,NA,263.5,0.938,5376666.67,5737333.33,3.9643,5.1401,1.31183392,NA,QC0996,2018-04-04,2018,GA,QC0996,GA2018
QC 0997,2018-04-04T13:37:33Z,GA,NA,232.8,0.87066667,7140000,8199666.67,3.9231,5.0247,1.12862687,NA,QC0997,2018-04-04,2018,GA,QC0997,GA2018
QC 0999,2018-04-04T13:44:17Z,GA,NA,222.3,0.777,4246666.67,5499333.33,3.6731,4.978,1.23635496,NA,QC0999,2018-04-04,2018,GA,QC0999,GA2018
QC 1001,2018-04-04T13:51:17Z,GA,NA,210.4,0.904,8530000,9490000,3.9231,4.9643,1.28559108,NA,QC1001,2018-04-04,2018,GA,QC1001,GA2018
QC 1003,2018-04-04T13:58:10Z,GA,NA,226.9,0.828,7573333.33,9202666.67,3.7775,4.8571,1.27380952,NA,QC1003,2018-04-04,2018,GA,QC1003,GA2018
QC 1004,2018-04-04T14:01:36Z,GA,NA,208.3,0.80633333,7966666.67,9876666.67,3.8104,4.956,1.29812727,NA,QC1004,2018-04-04,2018,GA,QC1004,GA2018
QC 1007,2018-04-04T14:10:56Z,GA,NA,223.7,0.884,9746666.67,11003333.3,3.6401,4.8132,1.22335674,NA,QC1007,2018-04-04,2018,GA,QC1007,GA2018
QC 1008,2018-04-05T13:37:56Z,NCA,NA,191.9,0.87033333,9573333.33,11036000,3.737,4.8685,1.24100598,NA,QC1008,2018-04-05,2018,CA,QC1008,CA2018
QC 1009,2018-04-05T13:42:02Z,NCA,NA,195.2,0.949,8420000,8944366.67,3.7918,4.7534,1.2203074,NA,QC1009,2018-04-05,2018,CA,QC1009,CA2018
QC 1010,2018-04-05T13:46:35Z,NCA,NA,189.4,0.875,5316666.67,6018333.33,3.7233,4.7589,1.22184747,NA,QC1010,2018-04-05,2018,CA,QC1010,CA2018
QC 1011,2018-04-05T13:50:02Z,NCA,NA,207.3,0.944,4523333.33,4806666.67,3.6712,4.7288,1.16703628,NA,QC1011,2018-04-05,2018,CA,QC1011,CA2018
QC 1013,2018-04-05T14:01:58Z,NCA,NA,202.8,0.889,151366.667,181533.333,3.7178,4.8438,1.20823323,NA,QC1013,2018-04-05,2018,CA,QC1013,CA2018
QC 1015,2018-04-05T14:11:02Z,NCA,NA,200.9,0.89933333,1423333.33,1602666.67,3.6055,4.6658,1.09212715,NA,QC1015,2018-04-05,2018,CA,QC1015,CA2018
QC 1019,2018-04-11T13:16:52Z,GA,NA,214.5,0.92,6936666.67,7551666.67,3.8485,5.1157,1.23553872,NA,QC1019,2018-04-11,2018,GA,QC1019,GA2018
QC 1025,2018-04-11T13:34:40Z,GA,NA,248.5,0.93033333,9176666.67,9882333.33,3.8292,4.9835,1.1694696,NA,QC1025,2018-04-11,2018,GA,QC1025,GA2018
QC 1028,2018-04-17T14:37:13Z,GA,NA,247.7,0.94233333,5383333.33,5742966.67,3.8828,5.0681,1.29153576,NA,QC1028,2018-04-17,2018,GA,QC1028,GA2018
QC 1044,2018-06-05T13:45:40Z,GA,NA,223.1,0.89166667,2903333.33,3292333.33,3.82336182,4.85185185,1.14957965,NA,QC1044,2018-06-05,2018,GA,QC1044,GA2018
QC 1045,2018-06-05T13:49:40Z,GA,NA,212.3,0.90566667,6520000,7192666.67,4.01709402,5.02564103,1.23506035,NA,QC1045,2018-06-05,2018,GA,QC1045,GA2018
QC 1048,2018-06-05T14:01:40Z,GA,NA,204.9,0.872,4753333.33,5443000,3.80911681,4.87464387,1.29487221,NA,QC1048,2018-06-05,2018,GA,QC1048,GA2018
QC 1049,2018-06-05T14:05:00Z,GA,NA,191.4,0.883,6546666.67,7413666.67,3.68091168,4.95156695,1.23485951,NA,QC1049,2018-06-05,2018,GA,QC1049,GA2018
QC 1050,2018-06-05T14:08:20Z,GA,NA,216.3,0.918,11366666.7,12366333.3,3.85754986,5.02849003,1.28194194,NA,QC1050,2018-06-05,2018,GA,QC1050,GA2018
QC 1053,2018-06-05T14:16:40Z,GA,NA,219.1,0.828,5513333.33,6651333.33,3.96581197,5.07122507,1.16670381,NA,QC1053,2018-06-05,2018,GA,QC1053,GA2018
QC 1063,2018-06-13T14:30:40Z,NCA,NA,188.6,0.84533333,5516666.67,6456000,3.71388889,4.95555556,1.20400434,NA,QC1063,2018-06-13,2018,CA,QC1063,CA2018
QC 1068,2018-06-13T14:46:00Z,NCA,NA,194.2,0.913,5646666.67,6170666.67,3.71780822,4.9369863,1.23004354,NA,QC1068,2018-06-13,2018,CA,QC1068,CA2018
QC 1071,2018-06-13T14:52:40Z,GA,NA,236.1,0.774,3773333.33,4921333.33,3.74861878,4.94198895,1.27488525,NA,QC1071,2018-06-13,2018,GA,QC1071,GA2018
QC 1072,2018-06-13T14:55:00Z,GA,NA,212.6,0.91,8330000,9156000,3.74861878,4.82044199,1.23481992,NA,QC1072,2018-06-13,2018,GA,QC1072,GA2018
QC 1073,2018-06-13T14:57:20Z,GA,NA,230.5,0.88633333,8823333.33,9973000,3.90883978,4.85082873,1.23440676,NA,QC1073,2018-06-13,2018,GA,QC1073,GA2018
QC 1074,2018-06-13T14:59:40Z,GA,NA,221.3,0.871,5916666.67,6752666.67,3.80110497,4.85082873,1.2554711,NA,QC1074,2018-06-13,2018,GA,QC1074,GA2018
QC 1081,2018-06-13T15:15:00Z,GA,NA,230,0.88033333,8716666.67,9956333.33,3.83516484,4.81868132,1.31046574,NA,QC1081,2018-06-13,2018,GA,QC1081,GA2018
QC 1108,2018-07-18T12:17:00Z,GA,NA,229.7,0.952,7083333.33,7441666.67,3.80939227,4.77071823,1.24724075,NA,QC1108,2018-07-18,2018,GA,QC1108,GA2018
QC 1109,2018-07-18T12:21:00Z,GA,NA,205.8,0.92733333,4180000,4509000,3.92265193,4.94198895,1.23056757,NA,QC1109,2018-07-18,2018,GA,QC1109,GA2018
QC 1110,2018-07-18T12:25:00Z,GA,NA,238.1,0.94333333,7340000,7773166.67,3.84254144,5.05801105,1.30529682,NA,QC1110,2018-07-18,2018,GA,QC1110,GA2018
QC 1111,2018-07-18T12:27:40Z,GA,NA,205.7,0.90866667,7960000,8768000,3.59116022,4.69337017,1.23614504,NA,QC1111,2018-07-18,2018,GA,QC1111,GA2018
QC 1112,2018-07-18T12:30:20Z,GA,NA,228.4,0.871,3503333.33,4025333.33,3.70718232,4.91160221,1.18925087,NA,QC1112,2018-07-18,2018,GA,QC1112,GA2018
QC 1119,2018-07-18T12:50:00Z,GA,NA,243.2,0.948,6573333.33,6931666.67,3.75690608,4.79005525,1.25538596,NA,QC1119,2018-07-18,2018,GA,QC1119,GA2018
QC 1120,2018-07-18T12:53:00Z,GA,NA,199.8,0.95733333,6943333.33,7258000,3.64640884,4.44475138,1.2141776,NA,QC1120,2018-07-18,2018,GA,QC1120,GA2018
QC 1122,2018-07-18T13:00:00Z,GA,NA,243.7,0.95733333,5256666.67,5495000,3.76243094,4.78729282,1.22943007,NA,QC1122,2018-07-18,2018,GA,QC1122,GA2018
QC 1124,2018-07-18T13:08:40Z,GA,NA,204.8,0.93766667,4476666.67,4790666.67,3.64364641,4.59392265,1.16411593,NA,QC1124,2018-07-18,2018,GA,QC1124,GA2018
QC 1130,2018-07-26T15:02:00Z,NC,NA,221.5,0.942,5806666.67,6107333.33,3.87222222,5.13333333,1.30134808,NA,QC1130,2018-07-26,2018,NC,QC1130,NC2018
QC 1134,2018-07-26T15:11:20Z,NC,NA,218.7,0.88866667,3413333.33,3835333.33,3.76111111,5.05,1.19167712,NA,QC1134,2018-07-26,2018,NC,QC1134,NC2018
QC 1135,2018-07-26T15:13:40Z,NC,NA,202.1,0.86433333,6556666.67,7555333.33,3.675,4.85555556,1.17901275,NA,QC1135,2018-07-26,2018,NC,QC1135,NC2018
QC 1139,2018-08-01T15:08:00Z,GA,NA,238.4,0.87266667,5133333.33,5850666.67,3.73756906,4.93922652,1.20062219,NA,QC1139,2018-08-01,2018,GA,QC1139,GA2018
QC 1140,2018-08-01T15:11:40Z,GA,NA,217.4,0.85066667,5296666.67,5910000,3.70994475,5.01104972,1.25552527,NA,QC1140,2018-08-01,2018,GA,QC1146,GA2018
QC 1147,2018-08-14T11:41:00Z,GA,NA,232.2,0.61566667,572000,916333.333,3.73901099,4.71153846,1.17707239,NA,QC1147,2018-08-14,2018,GA,QC1147,GA2018
QC 1148,2018-08-16T15:46:20Z,GA,NA,228,0.002,14866.6667,6461533.33,3.80886427,4.75069252,1.33447798,NA,QC1148,2018-08-16,2018,GA,QC1148,GA2018
QC 1154,2018-08-16T16:04:40Z,GA,NA,179,0.95566667,3760000,3953666.67,3.79778393,4.73684211,1.14135288,NA,QC1154,2018-08-16,2018,GA,QC1154,GA2018
QC 1155,2018-08-16T16:07:20Z,GA,NA,209.1,0.82266667,3903333.33,4743000,3.71468144,4.94182825,1.23956927,NA,QC1155,2018-08-16,2018,GA,QC1155,GA2018
QC 1156,2018-08-16T16:11:00Z,GA,NA,219.9,0.83333333,6376666.67,7670000,3.85595568,5.00831025,1.25475899,NA,QC1156,2018-08-16,2018,GA,QC1156,GA2018
QC 1157,2018-08-16T16:14:00Z,GA,NA,238,0.836,5090000,5962666.67,3.89196676,5.07479224,1.24479963,NA,QC1157,2018-08-16,2018,GA,QC1157,GA2018
QC 1161,2018-08-16T16:25:20Z,GA,NA,202.9,0.95166667,5936666.67,6235533.33,3.75069252,4.80055402,1.2338259,NA,QC1161,2018-08-16,2018,GA,QC1161,GA2018
QC 1164,2018-08-16T16:33:00Z,GA,NA,205.6,0.90033333,2546666.67,2830000,3.7700831,4.71191136,1.26290436,NA,QC1164,2018-08-16,2018,GA,QC1164,GA2018
QC 1166,2018-08-21T14:21:40Z,GA,NA,216.1,0.9,5306666.67,5917333.33,3.85950413,4.74655647,1.165283,NA,QC1166,2018-08-21,2018,GA,QC1166,GA2018
QC 1168,2018-08-21T14:26:40Z,GA,NA,230.5,0.944,5653333.33,6012666.67,3.92011019,4.88705234,1.22728781,NA,QC1168,2018-08-21,2018,GA,QC1168,GA2018
QC 1170,2018-08-21T14:32:20Z,GA,NA,258.6,0.87333333,304900,380233.333,3.9862259,5.12672176,1.33303896,NA,QC1170,2018-08-21,2018,GA,QC1170,GA2018
QC 1171,2018-08-21T14:35:00Z,GA,NA,227.8,0.797,1810000,2243666.67,3.83471074,4.92561983,1.28924853,NA,QC1171,2018-08-21,2018,GA,QC1171,GA2018
QC 1176,2018-08-28T14:50:00Z,GA,NA,208.3,0.899,6053333.33,6739666.67,3.93055556,5.09722222,1.23882045,NA,QC1176,2018-08-28,2018,GA,QC1176,GA2018
QC 1180,2018-08-28T15:01:40Z,GA,NA,187.8,0.79033333,5863333.33,7326666.67,3.83055556,4.9,1.32510432,NA,QC1180,2018-08-28,2018,GA,QC1180,GA2018
QC 1182,2018-08-28T15:08:20Z,GA,NA,204,0.89266667,5806666.67,6508666.67,3.80555556,4.92777778,1.25845133,NA,QC1182,2018-08-28,2018,GA,QC1182,GA2018
QC 1187,2018-08-28T15:24:00Z,GA,NA,232,0.79266667,3290000,4156000,3.95277778,5.00277778,1.21928846,NA,QC1187,2018-08-28,2018,GA,QC1187,GA2018
QC 1188,2018-08-28T15:27:30Z,GA,NA,217.5,0.3775,1752500,4780000,3.64444444,4.95277778,1.20843103,NA,QC1188,2018-08-28,2018,GA,QC1188,GA2018
QC 1189,2018-08-29T14:13:00Z,GA,NA,216.9,0.85066667,5686666.67,6599000,3.7768595,4.7768595,1.27271389,NA,QC1189,2018-08-29,2018,GA,QC1189,GA2018
QC 1191,2018-08-29T14:18:00Z,GA,NA,253.7,0.84833333,4780000,5544000,3.94490358,5.03581267,1.23273969,NA,QC1191,2018-08-29,2018,GA,QC1191,GA2018
QC 1202,2018-09-05T11:47:20Z,GA,NA,216.9,0.93,2653333.33,2848666.67,3.68681319,4.80769231,1.12846858,NA,QC1202,2018-09-05,2018,GA,QC1202,GA2018
